id,colaborador_profile_id,lider_profile_id,periodo_aquisitivo_id,tipo_solicitacao,categoria_solicitacao,inicio_ferias,fim_ferias,data_solicitacao,dias_selecionados,dias_uteis,status_solicitacao,deseja_vender,dias_vendidos,deseja_adiantamento_13,justificativa,aviso_ferias_path,recibo_ferias_path,inclusao_retroativa,aprovador_profile_id,created_at,updated_at
51076e55-4620-4b4b-a35e-aa023ed65a96,,,f93a1e38-569d-42ce-a1b7-b239cd959430,Ausência,individual,2023-12-20,2024-01-18,2026-03-31,30,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a455f377-627f-4796-bb8b-1d8939e22a6e,,,e218fc83-cee3-4871-893f-eb080d9b11bf,Ausência,individual,2023-12-20,2023-12-29,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
cf4af227-a588-49d0-a6be-f99efc3c85f3,,,ad5ecf37-7fd0-46bb-9123-8dad1006041e,Ausência,individual,2023-12-20,2023-12-29,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
65d7a73c-8967-436e-8bc9-7603e8ad1bca,,,63fd4ccd-3708-4158-bab2-edf13cc01550,Ausência,individual,2023-12-20,2023-12-29,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
1b9fc7ad-ce49-49d5-8db7-b3d1218fd4c6,,,abd4cffd-e52d-40c9-abe6-a9c4c05e0d0d,Ausência,individual,2023-12-20,2023-12-29,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
0b6a8cc2-2a0e-46b5-a770-cdf03b36317f,,,57db5ece-73bb-46c9-b85d-407b8404f7ef,Ausência,individual,2024-01-02,2024-01-15,2026-03-31,14,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
21aa6c94-f74c-4f36-a903-c376eefc5a71,,,2da6f13c-394e-44e5-8015-34dd9963bd91,Ausência,individual,2024-01-22,2024-02-10,2026-03-31,20,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
4e5e5193-9b03-4b6e-ba58-dbc0f0bc6fd7,,,3645c1d3-4d95-47f2-ac15-baa7f4a322f0,Ausência,individual,2024-01-30,2024-02-14,2026-03-31,16,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
156a26b8-ec81-4fa7-8e5f-c08b1a5ea04b,,,ad5ecf37-7fd0-46bb-9123-8dad1006041e,Ausência,individual,2024-01-30,2024-02-18,2026-03-31,20,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
611408c7-20c0-4f62-a65c-c7897b2590eb,,,38e1c282-149e-42e1-98f5-f0e604c9656a,Ausência,individual,2024-02-05,2024-02-09,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
75f4023e-5ecd-4672-a41e-23e5ddf622bd,,,391eb25f-c393-40d8-869b-9ea14e8c4157,Ausência,individual,2024-02-14,2024-03-02,2026-03-31,18,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
9faec8f1-e184-4f6b-a63f-508e6fef49ba,,,5bc4dde6-336e-42da-a62a-61f11e1376f0,Ausência,individual,2024-03-04,2024-03-18,2026-03-31,15,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
7edbe5c6-d629-45b5-be3c-727bfa402e55,,,57dc932c-ba8d-49fa-a2a7-b62434f9372d,Ausência,individual,2024-03-13,2024-03-28,2026-03-31,16,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
1b914fcf-cbd6-4e60-9146-235d57042f4d,,,f395049e-45e1-484a-babb-c7eec138bed4,Ausência,individual,2024-04-09,2024-04-18,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a6bde2a8-c90a-48c5-8e69-cd80142ab0a8,,,092e2a6b-f55c-46b9-8a86-d672294d9da0,Ausência,individual,2024-04-15,2024-04-19,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
bfbb3cc9-3f8b-4020-a4e7-b4482e86d9a7,,,f395049e-45e1-484a-babb-c7eec138bed4,Ausência,individual,2024-05-06,2024-05-20,2026-03-31,15,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
4769026c-125e-4179-b1b2-13a5e91235a3,,,32d9c2c1-a157-4a6d-9d81-d113cdbbe51b,Ausência,individual,2024-05-06,2024-05-20,2026-03-31,15,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
d4693ee8-a608-4e7f-9af3-0362d09811e5,,,636b3cb1-dd21-4add-bd38-79c78b4b3c95,Ausência,individual,2020-12-22,2021-01-03,2026-03-31,7,7,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
cc0956a6-7bcc-45d8-b96e-02a06de0ca65,,,636b3cb1-dd21-4add-bd38-79c78b4b3c95,Ausência,individual,2021-12-22,2022-01-07,2026-03-31,13,13,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
7fda258b-9ceb-43d1-a055-1460561384e9,,,b83e7776-a072-4f0c-a081-98ec5f15a307,Ausência,individual,2022-08-23,2022-09-18,2026-03-31,11,11,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
33a0746f-9262-4bd3-8e09-4119128e2883,,,b83e7776-a072-4f0c-a081-98ec5f15a307,Ausência,individual,2022-10-31,2022-11-04,2026-03-31,4,4,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
853ca7ed-e891-4706-b985-cfff721b1faa,,,b83e7776-a072-4f0c-a081-98ec5f15a307,Ausência,individual,2022-12-26,2023-01-01,2026-03-31,5,5,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a771a136-aa0b-4bcc-8cae-033e18584def,,,6013d4a4-b457-4790-b41a-3c8fc20ef3bc,Ausência,individual,2023-04-10,2023-04-14,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
9307b748-b01b-4b08-9098-1ea5508baffc,,,636b3cb1-dd21-4add-bd38-79c78b4b3c95,Ausência,individual,2023-05-29,2023-06-07,2026-03-31,8,8,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
24e38b6c-fb1d-494f-8990-94df403f5639,,,b83e7776-a072-4f0c-a081-98ec5f15a307,Ausência,individual,2023-06-08,2023-06-09,2026-03-31,2,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
1b90fd31-3e29-494b-bfd4-d38fd59da020,,,6013d4a4-b457-4790-b41a-3c8fc20ef3bc,Ausência,individual,2023-11-06,2023-11-10,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
590a2155-1148-4d7e-988f-c19b4f208e67,,,5d3b0ca9-94ca-4d80-b0f2-02d3585feb6b,Ausência,individual,2019-12-26,2020-01-04,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
3e569d54-8575-4443-bc9e-e34c393dce75,,,5d3b0ca9-94ca-4d80-b0f2-02d3585feb6b,Ausência,individual,2020-04-13,2020-05-02,2026-03-31,20,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
f61066ef-4d02-4465-bd17-3c55dadadfa2,,,8a54b823-a2fb-4665-9cfa-d2e5f8777ec9,Ausência,individual,2021-09-06,2021-09-10,2026-03-31,4,4,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a400e792-2a4c-45c5-9301-0d8fd0d6c860,,,8a54b823-a2fb-4665-9cfa-d2e5f8777ec9,Ausência,individual,2021-12-24,2022-01-14,2026-03-31,16,16,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8b4828b4-29d2-4947-9efe-9f929701e47f,,,8a54b823-a2fb-4665-9cfa-d2e5f8777ec9,Ausência,individual,2023-02-23,2023-02-24,2026-03-31,2,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
c0e90fda-9aa6-45eb-b566-f976214c901e,,,8a54b823-a2fb-4665-9cfa-d2e5f8777ec9,Ausência,individual,2023-08-28,2023-09-01,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
e6085b2f-3cf8-43f9-830c-c429ba15eef1,,,8bc85700-1bc4-420a-99ed-3b8cb7f422c1,Ausência,individual,2023-12-28,2024-01-05,2026-03-31,6,6,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
159e656c-060e-4af7-a649-28db3afbfc35,,,8a54b823-a2fb-4665-9cfa-d2e5f8777ec9,Ausência,individual,2024-03-18,2024-03-20,2026-03-31,3,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
6505a298-7bdd-44e4-a531-27a0c6f6960c,,,8bc85700-1bc4-420a-99ed-3b8cb7f422c1,Ausência,individual,2024-03-21,2024-03-28,2026-03-31,6,6,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
7e1bb331-2e6a-4f0f-a960-ac61c18e5bc0,,,1b1bca36-e58f-401a-8321-959403fcf857,Ausência,individual,2023-02-06,2023-02-10,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
4f7cb544-d69f-4027-8535-a7f68d621788,,,1b1bca36-e58f-401a-8321-959403fcf857,Ausência,individual,2023-11-27,2023-12-01,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
aace050e-629b-4b3f-acd3-0526f4449d0c,,,4c98a06f-5a23-449f-871c-283862fb2b34,Ausência,individual,2022-12-26,2022-12-31,2026-03-31,5,5,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
820b8a57-8131-4920-951e-648b80043d2b,,,4c98a06f-5a23-449f-871c-283862fb2b34,Ausência,individual,2023-04-24,2023-04-28,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
aa68c642-eeb2-43e7-9bfa-aa8582287966,,,4c98a06f-5a23-449f-871c-283862fb2b34,Ausência,individual,2023-06-19,2023-07-07,2026-03-31,15,15,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8e5b9ce6-1ae9-4448-96e9-de51967364af,,,4c98a06f-5a23-449f-871c-283862fb2b34,Ausência,individual,2024-04-01,2024-04-05,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
79476745-5a59-42e3-a837-4e7e5a766c25,,,02b0271a-8ac7-4205-9364-668b7494049c,Ausência,individual,2024-04-08,2024-04-15,2026-03-31,6,6,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
85a4e5d3-3954-4d6a-8d46-f3fbb8617921,,,5fc1801f-34f4-41f1-b733-ab0704104e18,Ausência,individual,2021-12-22,2021-12-31,2026-03-31,8,8,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
021b23fd-6921-45e3-b44f-871fde6694c9,,,5fc1801f-34f4-41f1-b733-ab0704104e18,Ausência,individual,2022-12-26,2022-12-30,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
f4e75819-481b-4be1-9014-ba44b97a643c,,,5fc1801f-34f4-41f1-b733-ab0704104e18,Ausência,individual,2023-04-24,2023-04-25,2026-03-31,2,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
3ea6a974-8938-48a6-b705-c56af076f69f,,,efb0155c-6c5c-4656-ac5f-7932eb3bcaa0,Ausência,individual,2023-04-26,2023-04-28,2026-03-31,3,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
19ce4717-a2c3-40e5-9a56-f47e9219c085,,,5fc1801f-34f4-41f1-b733-ab0704104e18,Ausência,individual,2023-06-05,2023-06-23,2026-03-31,14,14,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
c446136f-817e-4958-8bc9-52c8e5bc44b8,,,efb0155c-6c5c-4656-ac5f-7932eb3bcaa0,Ausência,individual,2023-12-26,2024-01-12,2026-03-31,13,13,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
661e3a34-dbae-4889-91db-26d8ed3a80f3,,,5fc1801f-34f4-41f1-b733-ab0704104e18,Ausência,individual,2024-04-04,2024-04-04,2026-03-31,1,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
81aae5f2-cd69-44f4-98d4-ed1e40f1a4ef,,,efb0155c-6c5c-4656-ac5f-7932eb3bcaa0,Ausência,individual,2024-04-05,2024-04-05,2026-03-31,1,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
0b7463c1-7b77-445d-a840-32b315a10411,,,dc096c73-c3bf-42d5-b31f-4d31857563f4,Ausência,individual,2021-12-22,2022-01-05,2026-03-31,11,11,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
02d83224-dbdd-428f-a91a-76b8222277cb,,,677e3adb-a813-4e20-be3c-968a67043daa,Ausência,individual,2022-12-26,2023-01-02,2026-03-31,6,6,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
5c5066b0-1934-4091-9f28-2a34298f2963,,,677e3adb-a813-4e20-be3c-968a67043daa,Ausência,individual,2023-06-26,2023-06-30,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
1ff142c4-6028-4b95-874d-f974c85d1947,,,677e3adb-a813-4e20-be3c-968a67043daa,Ausência,individual,2023-12-19,2024-01-05,2026-03-31,12,12,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
945118af-4185-4503-b9ff-140e6e2f5f6c,,,4ccae141-4697-4e8a-bb20-af2b45b44cbc,Ausência,individual,2024-04-15,2024-04-19,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
2e3a4d2f-c7da-4666-8c3c-9dcfab307fab,,,96beca45-4876-4568-866b-735c88c732ba,Ausência,individual,2022-05-02,2022-05-20,2026-03-31,14,14,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
ffcabdb4-4ebb-44a6-a789-88b85aedc375,,,96beca45-4876-4568-866b-735c88c732ba,Ausência,individual,2022-12-01,2022-12-23,2026-03-31,16,16,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8e9b6757-a5cc-4a04-b709-6e2c5c4ba1ce,,,fec00d5a-4bb8-4e18-b496-17d636751e5b,Ausência,individual,2023-05-03,2023-05-05,2026-03-31,3,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8ff6665d-8354-4d5a-95fd-055d6a27603a,,,fec00d5a-4bb8-4e18-b496-17d636751e5b,Ausência,individual,2023-09-11,2023-09-15,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
5dc9ed48-7aed-40ba-aa46-a63d707078d6,,,fec00d5a-4bb8-4e18-b496-17d636751e5b,Ausência,individual,2023-11-06,2023-11-10,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
f9d94b0b-5957-4585-8b9b-8b504b67a030,,,fec00d5a-4bb8-4e18-b496-17d636751e5b,Ausência,individual,2024-02-14,2024-02-23,2026-03-31,8,8,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a8106d65-95ce-4610-bcb4-aec6d774f3b2,,,ba4ddf61-a37d-415a-9848-22e43de0bd7d,Ausência,individual,2019-12-16,2019-12-20,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
b5ac8382-0ca7-4f51-99e3-79ac21448469,,,ba4ddf61-a37d-415a-9848-22e43de0bd7d,Ausência,individual,2020-07-06,2020-07-30,2026-03-31,25,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
cdd67a6b-e52c-455c-b65d-3afcb89a7e73,,,42de986c-db3a-410b-9722-7d87bab828f0,Ausência,individual,2021-09-06,2021-09-17,2026-03-31,9,9,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
770b98c2-69ea-47fc-ab84-6863144849ef,,,42de986c-db3a-410b-9722-7d87bab828f0,Ausência,individual,2021-12-20,2022-01-17,2026-03-31,21,21,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
f8109f20-14c9-4454-a87b-08a811c686b7,,,f258d060-e92c-435d-9541-32ade489bf9e,Ausência,individual,2022-03-07,2022-03-11,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
70f9d274-f2bc-4918-9ce5-c09a8e0dd69b,,,f258d060-e92c-435d-9541-32ade489bf9e,Ausência,individual,2022-05-23,2022-06-24,2026-03-31,23,23,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a24a020a-e716-451b-9cf0-7b327ab42d71,,,bac6ca5c-6a0f-4503-8d71-959650b3848f,Ausência,individual,2023-01-04,2023-01-31,2026-03-31,20,20,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
606dc48e-e20a-431a-b106-44ad7d89e346,,,bac6ca5c-6a0f-4503-8d71-959650b3848f,Ausência,individual,2023-12-18,2024-01-03,2026-03-31,10,10,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
04df22d7-9d52-4fd3-b483-9d0575146c42,,,f258d060-e92c-435d-9541-32ade489bf9e,Ausência,individual,2024-01-04,2024-01-05,2026-03-31,2,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a4063dd2-c16a-49db-a6a3-ad4c53d09985,,,97225f34-095b-44f3-baba-9badc202c172,Ausência,individual,2020-06-15,2020-07-14,2026-03-31,30,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
f0bdf147-7fc5-4d03-b540-c787ce633483,,,e307576e-7af1-4f22-94b9-b7a03f8f1e14,Ausência,individual,2020-09-08,2020-09-12,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
90b9bf5b-e433-489f-90bc-2714e88854d5,,,e307576e-7af1-4f22-94b9-b7a03f8f1e14,Ausência,individual,2021-03-15,2021-03-25,2026-03-31,11,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
9f60512e-334d-4c96-80e3-a67bc31b66e8,,,e307576e-7af1-4f22-94b9-b7a03f8f1e14,Ausência,individual,2021-05-19,2021-06-01,2026-03-31,14,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
08063f56-a689-42e3-980d-d6c6d057d59e,,,ebcd7154-a794-45ef-ba7c-08bf46d96b85,Ausência,individual,2022-04-18,2022-04-22,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
3f3772cf-7563-4409-a549-5997f71767bc,,,ebcd7154-a794-45ef-ba7c-08bf46d96b85,Ausência,individual,2022-06-27,2022-07-11,2026-03-31,15,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
4f408967-92af-44b9-b5cd-0e84ef155449,,,ebcd7154-a794-45ef-ba7c-08bf46d96b85,Ausência,individual,2022-07-25,2022-08-03,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a01679cc-0baf-4b21-9e9c-ca6327392227,,,1cb0ef10-82e3-4669-bdd2-2a8192b740a8,Ausência,individual,2023-04-24,2023-05-23,2026-03-31,30,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
2e6857ca-7175-415a-97e5-2613044e2b4d,,,1008bdee-b01d-406e-9c85-30ac83ab7b4f,Ausência,individual,2022-12-23,2022-12-23,2026-03-31,1,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
dabb48e7-1e3c-47e6-9f96-f78de002fbe7,,,1008bdee-b01d-406e-9c85-30ac83ab7b4f,Ausência,individual,2023-03-20,2023-03-20,2026-03-31,1,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
b8e8ff7f-fe9f-4af8-989d-de9b672431a2,,,1008bdee-b01d-406e-9c85-30ac83ab7b4f,Ausência,individual,2023-08-14,2023-08-31,2026-03-31,18,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
751fe2bf-8010-439e-bb39-08fd0ff34b35,,,1008bdee-b01d-406e-9c85-30ac83ab7b4f,Ausência,individual,2024-01-19,2024-01-19,2026-03-31,1,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
d5454cf1-3bfd-4ef1-a6dc-7147fddd4f0a,,,244b1ff2-d848-4ae5-a96f-a92fb240b584,Ausência,individual,2022-12-29,2022-12-30,2026-03-31,2,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
d6fa1fda-5c28-4798-923b-615eb629d680,,,00a6e52a-aa74-4a7c-ac46-35613d0ab629,Ausência,individual,2023-05-02,2023-05-12,2026-03-31,11,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
7ad4ef23-5459-4f62-8564-6abc78f686de,,,244b1ff2-d848-4ae5-a96f-a92fb240b584,Ausência,individual,2023-10-02,2023-10-09,2026-03-31,8,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
781aad20-4100-4007-a628-cdab08808a4b,,,e28b8219-38bb-4755-9a9c-be5ccbe65aee,Ausência,individual,2023-12-25,2024-01-05,2026-03-31,10,10,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
825572a1-327b-4ccf-9c8c-900f752ca01d,,,b1b7ff6c-1a69-40d9-9d01-f71b56dee394,Ausência,individual,2021-12-22,2021-12-31,2026-03-31,8,8,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
796bca15-84e1-4cd1-a029-c530931b8639,,,b1b7ff6c-1a69-40d9-9d01-f71b56dee394,Ausência,individual,2022-02-14,2022-03-07,2026-03-31,16,16,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
25717787-bcd6-4979-97c7-b37d0c6496a5,,,b1b7ff6c-1a69-40d9-9d01-f71b56dee394,Ausência,individual,2022-07-04,2022-07-11,2026-03-31,6,6,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8e4fe259-b416-4d1c-837e-02d18cfff239,,,126264a8-25ad-4508-8272-d0f5654b75b0,Ausência,individual,2022-07-12,2022-07-22,2026-03-31,9,9,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
96362db9-eda9-4903-bec8-6f64aabf40fe,,,126264a8-25ad-4508-8272-d0f5654b75b0,Ausência,individual,2023-07-17,2023-07-30,2026-03-31,10,10,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
3cf9498f-a904-457b-a6f8-857cd156427e,,,126264a8-25ad-4508-8272-d0f5654b75b0,Ausência,individual,2023-11-27,2023-12-01,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a9ae1180-a9bf-4b77-91fd-a03a34088755,,,191dd912-db91-48df-a34f-5b7c9055c1d5,Ausência,individual,2021-10-18,2021-10-29,2026-03-31,10,10,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a18cd160-ad65-414e-9a63-8c15e6fd0719,,,191dd912-db91-48df-a34f-5b7c9055c1d5,Ausência,individual,2021-12-22,2021-12-31,2026-03-31,9,9,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
33b05df4-2a89-47f3-9965-ba0f73fe6f19,,,191dd912-db91-48df-a34f-5b7c9055c1d5,Ausência,individual,2022-06-20,2022-06-30,2026-03-31,9,9,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
de2e0bb4-4ae6-4c48-ace4-cd6d4d7708ea,,,b9866a29-867b-444f-8c00-88c415d4aba5,Ausência,individual,2023-02-06,2023-02-17,2026-03-31,10,10,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
