id,colaborador_profile_id,lider_profile_id,tipo_day_off,data_solicitacao,data_inicio,data_fim,data_retorno,descricao,referencia_feriado,status_aprovacao,tipo_contrato,motivo_cancelamento,deseja_cancelar,created_at,updated_at
7e97ab83-b791-4e15-8035-ce2b3c4f13d1,,,Banco de Horas - Dia Normal,2025-12-22,2025-12-29,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
af57dba7-eb69-4ebe-b7c1-bb91102393a8,,,Banco de Horas - Dia Normal,2025-12-22,2025-12-30,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
0a45b1f5-89e0-4b62-8b5c-2707cd802a38,,,Banco de Horas - Dia Normal,2025-12-22,2026-01-02,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
849f8eef-f1bb-4f5a-ba5a-71f87bcbe729,,,Banco de Horas - Dia Normal,2025-12-22,2025-12-24,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
d09c54f0-9348-4e0a-9602-f9ea3ecf71f1,,,Banco de Horas - Dia Normal,2025-12-22,2025-12-29,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
85324204-ffb1-4e53-b7c5-888de4e1ab49,,,Banco de Horas - Dia Normal,2025-12-22,2025-12-30,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
84579b92-1689-4f1d-8c03-67eab658720c,,,Banco de Horas - Dia Normal,2025-12-22,2025-12-31,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8c68544a-1c9b-458b-b750-c80abe7a3d26,,,Banco de Horas - Dia Normal,2025-12-22,2026-01-02,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
29c0a748-1d12-442b-825d-609642f2b0eb,,,Banco de Horas - Dia Normal,2025-12-23,2025-12-26,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
88e04303-c761-4f4e-877a-36e0f549b504,,,Banco de Horas - Dia Normal,2025-12-23,2026-01-02,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
1a493b25-5ca4-473e-9cc1-343e3418b471,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-24,,,,,Esperando aprovação da liderança,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
5d087e43-96b7-4f4c-9f34-2f11d98875c3,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-31,,,,,Esperando aprovação da liderança,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
f1ead81e-5090-4395-b967-05c218d49eb7,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-24,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
cf21fa9b-b720-466d-ab4e-f5f8144dc215,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-31,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
33a2dcb5-f6cb-433d-a893-8d93b32d7d92,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-24,,,,,Esperando aprovação da liderança,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
630abd2a-9e37-441a-9159-57d68f9d9a48,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-31,,,,,Esperando aprovação da liderança,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
4acf09a6-7df8-490c-b39e-873869c148dd,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-26,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
ef97de15-a3ac-4332-8d7b-491df85487bc,,,Day Off - Festividades Final de Ano,2025-12-23,2026-01-02,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
932a001c-0794-4eab-b631-722d994ec6b6,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-24,,,,,pendente,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
5631877f-d4cc-433e-bd2d-6f18fe650775,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-31,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
daf873df-d4b2-4d61-a5bd-96d1f45d3fe3,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-24,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
1d850c53-2f35-4e8f-9f31-9ab23194cf17,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-31,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
0b6ff4ef-57af-4e8a-9591-b5594417a598,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-26,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
1245824b-1c3e-46c2-915f-463b4633b900,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-24,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
c862fd6a-5084-466d-8092-a94692ff29ab,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-31,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
db214024-11a2-4af1-998b-9b795bd86f63,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-26,,,,,Esperando aprovação da liderança,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
6c802ba1-fc65-4709-8b76-98221df99b31,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-24,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
e4f0d560-d648-4c3f-81b7-86b4b7d86fb0,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-31,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a1a9001a-768e-4bec-90a6-4782c92e1658,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-24,,,,,Esperando aprovação da liderança,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
3666ddea-0610-4dbd-b6d9-174714f4c1aa,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-26,,,,,Esperando aprovação da liderança,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
55d4eefa-018f-44a5-8d08-2f525ab3e0ad,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-31,,,,,Esperando aprovação da liderança,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
055a24ea-6aa6-4379-9b58-09414ebd8e9b,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-26,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
04a035c3-179b-4ec0-b8ea-4d4f0964095f,,,Day Off - Festividades Final de Ano,2025-12-23,2026-01-02,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
119ee2b5-b9c7-4455-8a67-f97692d95972,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-24,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
c06c8e3e-30dd-420c-8031-e631184bf283,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-31,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
5e3e669d-3f25-4311-8c4b-10a322c2ea40,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-24,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8e55c93b-3265-44ab-9821-c14839c5fc64,,,Banco de Horas - Dia Normal,2025-12-23,2025-12-26,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
d0d18a73-b28a-4cb8-aa55-0c9202b11f69,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-31,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8bdca7cb-7ae2-4bc9-a8e5-c8f196e7512e,,,Banco de Horas - Dia Normal,2025-12-23,2026-01-02,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
372993c1-068e-4d42-9fbc-0d8039749254,,,Day Off - Festividades Final de Ano,2025-12-23,2025-12-26,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
ac55777c-bbc0-4d9e-b020-655f68da04d9,,,Day Off - Festividades Final de Ano,2025-12-24,2025-12-26,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
2d9a8903-b14b-4d62-9034-7c4ec7e2cb29,,,Day Off - Festividades Final de Ano,2025-12-24,2026-01-02,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
1d48ebe2-e0ad-4a4f-9592-9657efa50811,,,Day Off - Festividades Final de Ano,2025-12-29,2025-12-26,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
3a34d0c5-481e-4e16-8d75-e9b48df5eac8,,,Day Off - Festividades Final de Ano,2025-12-29,2026-01-02,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
ff0cd38f-4aa3-4347-b3c0-800f6faf646d,,,Day Off - Festividades Final de Ano,2025-12-26,2025-12-26,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
d1509ea0-7e84-4a08-af88-0fcf647808fe,,,Day Off - Festividades Final de Ano,2025-12-29,2025-12-26,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
e719f2bc-51d2-4dad-bf45-0c74173e4550,,,Troca de Feriado,2025-12-29,2026-01-02,,,,Dia de Nossa Senhora da Conceição,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
fe6e71c8-9aa4-4956-afde-ff95783df777,,,Day Off - Festividades Final de Ano,2025-12-29,2025-12-26,,,,,Negada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
3ca6739e-87a3-478c-9591-1b0dc413ada2,,,Day Off - Festividades Final de Ano,2025-12-29,2026-01-02,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
717d9a0f-5852-424a-86c8-c643022caa05,,,Day Off - Festividades Final de Ano,2025-12-30,2025-12-26,,,,,Negada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
dfbc87a7-2223-422b-8068-05a2d47fa2db,,,Day Off - Festividades Final de Ano,2025-12-30,2026-01-02,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
97877384-206a-445f-a580-982b73938acd,,,Banco de Horas - Dia Normal,2025-12-30,2026-01-02,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
7f179729-2d40-4460-bd13-6dba79c62a05,,,Day Off - Festividades Final de Ano,2025-12-30,2026-01-02,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
713e6f63-33c3-4724-a825-33beb25a6357,,,Day Off - Festividades Final de Ano,2025-12-30,2026-01-02,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
11768ddd-79cf-454d-8846-0302bd7ea8eb,,,Day Off - Festividades Final de Ano,2025-12-30,2025-12-31,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
35bb8e55-a5b8-41bd-a213-c1f6339f38dc,,,Banco de Horas - Dia Normal,2025-12-30,2026-01-02,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
e35137ce-c9fa-4457-9529-d82706e143d2,,,Day Off - Festividades Final de Ano,2025-12-31,2025-12-24,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
5f680173-61dd-458c-ada4-d867a0aab70b,,,Banco de Horas - Dia Normal,2025-12-31,2025-12-26,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
d1e337c5-c7f3-44b0-962a-d028bc421bd7,,,Day Off - Festividades Final de Ano,2025-12-30,2025-12-31,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
896b7fe5-0542-4cc5-bbb9-26ca8ecd65da,,,Day Off - Festividades Final de Ano,2025-12-30,2026-01-02,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
c54d96ed-69d2-4ecb-8a1a-88cc132dbd08,,,Day Off - Festividades Final de Ano,2025-12-30,2026-01-02,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
d1b5a593-dfc2-4395-b20e-16f36e7eefaa,,,Troca de Feriado,2026-01-05,2025-12-26,,,,Feriado do dia 08/12 (não conseguimos folgar dia 12/12),Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
748dd643-0092-47cf-817a-740e997835d3,,,Troca de Feriado,2026-01-05,2025-12-26,,,,Referente ao feriado do dia 8/11/25,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
3c6abbd9-cafa-4eb8-87a7-4e98affb5a41,,,Aniversário,2026-01-05,2026-01-15,,,,,Cancelada,CLT,Alteração de data,true,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
06035b08-fd83-4087-9c6c-16ab0e359065,,,Day Off - Festividades Final de Ano,2026-01-06,2026-01-02,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
75e413b0-524f-4052-94bf-2e5a362863c8,,,Banco de Horas - Dia Normal,2026-01-13,2026-01-15,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
358d7be4-0ed9-496d-a3bd-18424d1d7b91,,,Aniversário,2026-01-14,2026-01-16,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
5433529d-3a9a-494f-b115-e3629f9df5a6,,,Aniversário,2026-01-20,2026-01-27,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
929847f2-017e-4d04-a44a-2ff3c37542a3,,,Aniversário,2026-01-23,2026-02-16,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
53d99f97-a69e-4513-8441-d1dc1ca3edb8,,,Aniversário,2026-02-02,2026-02-20,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
aeac0f77-2ea1-4a68-b5bf-fc864e28eac4,,,Folga Banco de Horas - Carnaval 2026,2026-02-06,2026-02-16,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
42fbfcec-ac8d-4632-8f6e-9808b36aa428,,,Folga Banco de Horas - Carnaval 2026,2026-02-06,2026-02-17,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8898294a-f930-41f1-a508-639f230da126,,,Folga Banco de Horas - Carnaval 2026,2026-02-06,2026-02-18,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
600b57ed-c8ce-418e-8cab-b7837dc8949b,,,Folga Banco de Horas - Carnaval 2026,2026-02-06,2026-02-16,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
9902fb2a-3cb4-4206-af2b-219e137f3c4a,,,Folga Banco de Horas - Carnaval 2026,2026-02-06,2026-02-17,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
5f75371b-db3d-433a-b074-99c400126717,,,Folga Quarta de Cinzas - Integral,2026-02-06,2026-02-18,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
6a38a983-b7a6-411d-9446-a66ab9e4c39e,,,Folga Quarta de Cinzas - Integral,2026-02-06,2026-02-18,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
36a08b37-4fcc-45c9-84d4-f838e37de0ed,,,Folga Banco de Horas - Carnaval 2026,2026-02-06,2026-02-18,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
5df3cba7-ffa8-4318-8da0-acddec095e2f,,,Folga Quarta de Cinzas - Integral,2026-02-06,2026-02-18,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
98ef53e6-5fc8-4337-a3a3-668eb25dab13,,,Folga Banco de Horas - Carnaval 2026,2026-02-06,2026-02-16,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
fa665a5e-2b1a-497a-b49e-4b37a0a39bf5,,,Folga Banco de Horas - Carnaval 2026,2026-02-06,2026-02-17,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
54bed6c6-3f7a-4559-bcbb-e63f37f42d6d,,,Folga Quarta de Cinzas - Integral,2026-02-06,2026-02-18,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
01c9b0a3-b6d2-410f-a530-2406ec2c1c9e,,,Folga Quarta de Cinzas - Integral,2026-02-06,2026-02-18,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
4a780e41-fb92-4215-81d5-f9207ca962c4,,,Folga Banco de Horas - Carnaval 2026,2026-02-06,2026-02-16,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
994e2d58-bd1d-4ad1-887d-fb15f77b15fb,,,Folga Banco de Horas - Carnaval 2026,2026-02-06,2026-02-17,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
d548c1d3-58d9-428d-bb86-0addcf011321,,,Folga Quarta de Cinzas - Integral,2026-02-06,2026-02-18,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
0eeebf8a-3466-46a6-9cce-6fa8c8f7a8ca,,,Folga Quarta de Cinzas - Integral,2026-02-09,2026-02-18,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
6aa1e8cb-1972-4932-9e23-d5f6c22c3e5b,,,Folga Quarta de Cinzas - Integral,2026-02-09,2026-02-18,,,,,Esperando aprovação da liderança,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
0c8c2bd9-5d59-43f7-95e5-008b8eec31e0,,,Folga Banco de Horas - Carnaval 2026,2026-02-09,2026-02-16,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
43507dd1-5a2a-4e10-89fb-443132638b90,,,Folga Banco de Horas - Carnaval 2026,2026-02-09,2026-02-17,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
e217bf74-38e1-4c32-967e-4ef9b659196f,,,Folga Quarta de Cinzas - Parcial,2026-02-09,2026-02-18,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
272c5cb1-9daa-4505-bb51-f66eacff5c7a,,,Folga Quarta de Cinzas - Integral,2026-02-09,2026-02-18,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
837b44ea-151b-478c-aa54-56ee4c40c52c,,,Folga Banco de Horas - Carnaval 2026,2026-02-09,2026-02-16,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
6b3b3657-0331-4d6a-9c49-ad1a91bc5b76,,,Folga Banco de Horas - Carnaval 2026,2026-02-09,2026-02-17,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
409e03d5-a0ba-4a8d-99c6-064defdf9f27,,,Folga Banco de Horas - Carnaval 2026,2026-02-09,2026-02-18,,,,,Negada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
e5c06dc7-bed6-4d99-8af3-65fd09ccb581,,,Folga Banco de Horas - Carnaval 2026,2026-02-10,2026-02-17,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
ef25fbec-0885-4f0f-bb56-3703774194be,,,Folga Banco de Horas - Carnaval 2026,2026-02-10,2026-02-18,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
f46c23c6-bbd7-4cdf-b7dc-89cfba11ed5d,,,Folga Quarta de Cinzas - Integral,2026-02-10,2026-02-18,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
5f2c9925-f958-4458-970d-43049434f507,,,Aniversário,2026-02-10,2026-02-11,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
204afd99-3dda-43bb-aa9f-f623c53a4b09,,,Folga Banco de Horas - Carnaval 2026,2026-02-10,2026-02-17,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
9c0dfe50-6d2a-4e9d-bc5e-b362d7e621f8,,,Folga Quarta de Cinzas - Integral,2026-02-10,2026-02-18,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8b6d7c1a-4e8a-49fc-ad17-83fdd53c4b57,,,Folga Quarta de Cinzas - Integral,2026-02-10,2026-02-18,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
7c93fafb-623d-4db9-9ffe-c540c9724b94,,,Folga Banco de Horas - Carnaval 2026,2026-02-11,2026-02-16,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
4df3677f-7b27-4cad-9f5b-1689af879676,,,Folga Banco de Horas - Carnaval 2026,2026-02-11,2026-02-17,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
30d53b7f-67d9-4efb-a4a9-0b5fc57b41df,,,Folga Quarta de Cinzas - Integral,2026-02-11,2026-02-18,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
832db435-f8e8-496a-b5de-bdbff55b90ae,,,Day Off - Festividades Final de Ano,2026-02-11,2026-02-16,,,,,Negada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
80f7a313-5db9-4c1f-a875-90bbd00c8ca7,,,Day Off - Festividades Final de Ano,2026-02-11,2026-02-17,,,,,Negada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
11c340fb-fdb9-467a-9b7f-ee7cee6e08c2,,,Folga Quarta de Cinzas - Parcial,2026-02-11,2026-02-18,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
3e8b6d6c-babd-4683-bedc-fa0c9961b6b5,,,Folga Banco de Horas - Carnaval 2026,2026-02-11,2026-02-16,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
1fa421a4-f6c5-4c0f-895d-03e23a897c1b,,,Folga Banco de Horas - Carnaval 2026,2026-02-11,2026-02-17,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
ae35acb8-ea8f-43ca-898a-c50025ecbce6,,,Folga Quarta de Cinzas - Integral,2026-02-11,2026-02-18,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
68381c81-a3a8-40c6-a1b0-db5b89cda158,,,Aniversário,2026-02-16,2026-02-16,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
f00c2ce8-f1d1-47a0-8618-cbdaea70ad6b,,,Folga Banco de Horas - Carnaval 2026,2026-02-11,2026-02-16,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
e76949a5-14d4-4f5a-aa10-8fb6d5af80d2,,,Folga Banco de Horas - Carnaval 2026,2026-02-11,2026-02-16,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
0f418de1-1ead-4046-bbaf-0d90a20877db,,,Folga Banco de Horas - Carnaval 2026,2026-02-11,2026-02-17,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
eb8a0c04-1c6a-4504-8735-6d23c13a82c6,,,Folga Banco de Horas - Carnaval 2026,2026-02-11,2026-02-17,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a9a53cd5-2b3d-4a0a-9069-2b6d65bfa565,,,Folga Banco de Horas - Carnaval 2025,2026-02-11,2026-02-17,,,,,Negada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
296a8c4b-33bd-44a8-bb12-5ffa43deac5b,,,Folga Banco de Horas - Carnaval 2026,2026-02-11,2026-02-17,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
d3e486c3-0cbf-4058-a63b-649b4ae75649,,,Folga Quarta de Cinzas - Integral,2026-02-11,2026-02-18,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8c7904e2-bb2d-43be-b71a-50062dada5dc,,,Folga Banco de Horas - Carnaval 2026,2026-02-11,2026-02-16,,,,,Esperando aprovação da liderança,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
e2a6ac41-213c-40e4-9707-e244de8e1ed2,,,Folga Banco de Horas - Carnaval 2026,2026-02-11,2026-02-17,,,,,Esperando aprovação da liderança,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a246d2f0-1d07-4e53-857b-ad81d0b0744a,,,Folga Quarta de Cinzas - Parcial,2026-02-11,2026-02-18,,,,,Esperando aprovação da liderança,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
