id,title,description,owner_id,cycle_id,team_id,alignment_id,status,health,health_override,progress,is_top_down,requires_manager_approval,created_at,updated_at
b5fab512-bc79-437c-86a7-1841a14d36fa,Ter uma máquina de vendas potente,,461bb6f0-a909-4a6a-87ea-71c5095e1ff2,d95690cd-caba-4dca-996d-c9392df982f5,,8a7e1cd4-5a65-4c9b-9537-16ee50a19625,concluido,verde,False,0.33,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
63023bdd-c242-483d-8c9d-bf786195d452,Facilitar máximo engajamento dos clientes com a plataforma,,9b355bae-488d-4f74-9bb1-011e97e618dc,d95690cd-caba-4dca-996d-c9392df982f5,,,concluido,verde,False,0.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
8a7e1cd4-5a65-4c9b-9537-16ee50a19625,Maximizar o faturamento da empresa,,461bb6f0-a909-4a6a-87ea-71c5095e1ff2,d95690cd-caba-4dca-996d-c9392df982f5,,b5fab512-bc79-437c-86a7-1841a14d36fa,concluido,verde,False,0.41,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
88c7d2b1-cd0c-4277-bfd4-31420704343f,Garantir boa gestão financeira,,9b355bae-488d-4f74-9bb1-011e97e618dc,d95690cd-caba-4dca-996d-c9392df982f5,,8a7e1cd4-5a65-4c9b-9537-16ee50a19625,concluido,verde,False,0.66,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
f802f70d-765b-4101-881b-fe409f2b397f,Criar um efeito de rede capaz de acelerar nosso crescimento,,a8b71b73-2e6c-49f7-9cfe-feac21007d84,d95690cd-caba-4dca-996d-c9392df982f5,,,concluido,verde,False,0.95,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
bc8e9198-e5cf-45b2-b246-d07d418ce299,Métrica Obsessão: aumentar volume de negócios,,461bb6f0-a909-4a6a-87ea-71c5095e1ff2,d95690cd-caba-4dca-996d-c9392df982f5,,8a7e1cd4-5a65-4c9b-9537-16ee50a19625,concluido,verde,False,0.59,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
1ce40ce6-99f1-40e2-8c93-3310997a6e9c,Consolidar novos canais de aquisição,,461bb6f0-a909-4a6a-87ea-71c5095e1ff2,d95690cd-caba-4dca-996d-c9392df982f5,,8a7e1cd4-5a65-4c9b-9537-16ee50a19625,concluido,verde,False,0.14,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
5c576fc2-ef59-4230-8ab7-089045b5ecc8,Atrair e Recrutar os melhores Talentos,,41324ef3-9999-4deb-bd49-4c3ebce9960d,d95690cd-caba-4dca-996d-c9392df982f5,,,concluido,verde,False,0.67,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
35bb4598-33ba-4a31-a68a-1414832d3ad2,Formar equipe de alta perfomance em um ambiente saudável e construtivo de trabalho,,41324ef3-9999-4deb-bd49-4c3ebce9960d,d95690cd-caba-4dca-996d-c9392df982f5,,,concluido,verde,False,1.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
f5397e7f-16c1-42a8-bc74-6c7f4c72f250,Construir uma cultura de alta performance,,41324ef3-9999-4deb-bd49-4c3ebce9960d,d95690cd-caba-4dca-996d-c9392df982f5,,35bb4598-33ba-4a31-a68a-1414832d3ad2,concluido,verde,False,0.83,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
143de66d-b312-4038-9966-02c14889c9b6,"Promover melhor experiência possível na implementação do software, para encaminhar o sucesso do cliente na plataforma",,cb89f8de-a28c-435f-a3ad-c7487ce83012,d95690cd-caba-4dca-996d-c9392df982f5,,f802f70d-765b-4101-881b-fe409f2b397f,concluido,verde,False,0.8,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
6cd390aa-b5f2-4760-8198-afd6a3fc7b93,Unir e Integrar o time,,41324ef3-9999-4deb-bd49-4c3ebce9960d,d95690cd-caba-4dca-996d-c9392df982f5,,,concluido,verde,False,0.8,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
f34df4f5-2026-43e6-a493-5e4e0174e093,Maximizar produtividade SDR,,4a225738-f336-44a2-b92d-4baa2b0c23d7,d95690cd-caba-4dca-996d-c9392df982f5,,,concluido,verde,False,0.84,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
19ec8d16-0f50-4f17-ab30-3cd52877f208,Garantir experiência 6 estrelas tanto para administradores como beneficiários de ILP,,9b355bae-488d-4f74-9bb1-011e97e618dc,d95690cd-caba-4dca-996d-c9392df982f5,,8a7e1cd4-5a65-4c9b-9537-16ee50a19625,concluido,verde,False,0.44,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
50262f92-3631-41cb-b99e-aec4f9868dcd,Aumentar a eficácia na atração de talentos e fechamento de vagas,"Buscamos otimizar o processo de recrutamento, garantindo maior agilidade e organização interna na gestão de talentos, assim como refletir positivamente na experiência no candidato.",e6dd2cfe-7d08-48b6-8b6b-ecb28bf0850a,c02dca7d-96a6-48f8-8624-4c44b6f2847e,,,rascunho,verde,False,0.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
5969cf91-376d-4394-9a19-71d8724cd187,Melhorar a experiência do colaborador,"O objetivo foca em fortalecer o engajamento e a satisfação dos times, criando um ambiente de trabalho mais positivo e motivador.",e6dd2cfe-7d08-48b6-8b6b-ecb28bf0850a,c02dca7d-96a6-48f8-8624-4c44b6f2847e,,,rascunho,verde,False,0.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
5f773c8e-6af9-466a-ab72-14a4e6f301cb,Receita 25Q1,,49f44e12-368a-44ac-863b-6ee40bf9692d,c02dca7d-96a6-48f8-8624-4c44b6f2847e,,,ativo,verde,False,0.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
8dc64beb-8de1-4777-8f5e-13064196d3fa,Faturamento 25Q1,,49f44e12-368a-44ac-863b-6ee40bf9692d,c02dca7d-96a6-48f8-8624-4c44b6f2847e,,5f773c8e-6af9-466a-ab72-14a4e6f301cb,ativo,verde,False,0.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
703e62ec-0cc3-4c43-812a-1136f0bfb79b,CS - Faturamento Q1 25,,fc83168a-60a4-45b8-af9b-82b7080c5a3d,c02dca7d-96a6-48f8-8624-4c44b6f2847e,,8dc64beb-8de1-4777-8f5e-13064196d3fa,ativo,verde,False,0.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
f5762f07-fcdc-4b77-a146-24d4da52de14,Vendas - Faturamento Q125,,d572bfb6-99df-45a1-abb5-7834991ce6bd,c02dca7d-96a6-48f8-8624-4c44b6f2847e,,8dc64beb-8de1-4777-8f5e-13064196d3fa,ativo,verde,False,0.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
049783ae-f569-47c7-a489-d1efc5da7c51,SALs 25Q1,,56057cba-2a67-47ae-9947-170d2adb05d6,c02dca7d-96a6-48f8-8624-4c44b6f2847e,,f5762f07-fcdc-4b77-a146-24d4da52de14,ativo,verde,False,0.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
7a85af32-4295-47ad-b351-5e47101b4107,Operações - Kickoff Q125,,6e3f0dd1-0763-4b73-9a6f-7f56c52308f0,c02dca7d-96a6-48f8-8624-4c44b6f2847e,,703e62ec-0cc3-4c43-812a-1136f0bfb79b,ativo,verde,False,0.33,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
3c3da91d-e0fa-4cac-92fb-c1961d159b8d,E-mails respondidos em até 24h,Manter a caixa de e-mail limpa e com todos os clientes respondidos,d62f8ab4-4600-4a0f-aa7d-48c3fb580579,1c840d45-2de0-43ac-a3e3-712c3012d586,,329ddd3e-40c9-4041-b2b8-1d000e796d04,ativo,verde,False,0.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
