id,pessoa_id,data_inicio_aquisitivo,data_fim_aquisitivo,situacao_periodo,data_inicio_recessivo,data_fim_recessivo,quantidade_dias_adquiridos,quantidade_dias_utilizados,saldo_dias,motivo_recessao,data_concessao_recesso,created_at,updated_at
270d3fe4-8f16-4f88-ba5f-fd8392c973c2,770c002f-ba52-4988-a758-3890c170c5ab,2024-04-09,2025-04-09,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
820e5885-9477-4160-8f02-c6dbe2fc8e52,05e3d1db-37cb-4126-ae4e-cb4f69e6d578,2024-04-11,2025-04-10,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
ca9d6c38-e1ed-48c1-bf04-c315fff119c9,e41c5749-b33d-4746-9be4-f40d3f42ec66,2024-04-11,2025-04-10,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
2d9166c6-b443-4b51-80d9-8c3bdc48a0d8,8cff519e-d1cd-4330-b736-60a81c216c7b,2024-04-15,2025-04-14,,,,300,-32,62,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
50163aa0-73ec-4ff6-a2c6-06867c806f1e,e2c609cc-e42a-49f2-945e-121db208d7df,2024-04-18,2025-04-17,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
b2257725-a3bd-48c2-a460-13cd83bb0df6,16c916d8-28cb-44f4-b02d-69ee047174ce,2024-04-18,2025-04-17,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
d2ec3006-41d5-4453-90e5-a17d90924a37,22de8d58-0c90-4282-97f6-7e1bd3448d4b,2024-04-18,2025-04-17,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
8d449cb1-ab60-46d9-9076-a1115b48b815,0a92d115-4fd0-4d34-bb48-bbe6393d329e,2024-04-18,2025-04-17,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
9596c358-4074-4326-9b5e-90bda423d3df,93705730-73de-4e4d-885e-4744b4d5fe76,2024-04-17,2025-04-17,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
c3f75100-bb3f-49c3-9f33-6088a1c636c7,8ba2ff05-4a55-41b9-977b-7ca68c74208e,2024-04-18,2025-04-17,,,,300,19,11,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
30b34e8d-0348-4f07-9282-12b88543d8df,b508cafe-720d-4142-a125-55959da6a137,2024-04-18,2025-04-17,,,,300,25,5,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
9f80667f-89b3-4e9f-a133-9d7dd6d67856,563c2b9c-8208-43df-bb8f-94096da5b17f,2023-06-01,2024-05-31,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
cc924ab6-64f3-42d7-8899-68df0beecc53,36be18c6-5afd-4a9a-8378-dabf324aaa98,2024-04-19,2025-04-18,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
4e5f7916-8176-4dba-ab50-9fec303f46b3,c51df459-9c1f-4108-9dd4-55215d952710,2024-04-19,2025-04-18,,,,300,20,10,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
b1e0a883-5796-4b07-a4cf-4ba1a54f624a,7673125c-83da-4b54-98b6-1765324891f4,2024-04-22,2025-04-21,,,,300,20,10,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
095ff919-f695-4fb7-b353-8d053e960945,30dd4acc-dd4e-4b6a-af66-f8f3c7122682,2024-04-22,2025-04-21,,,,300,5,25,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
4ee110d8-572e-49ab-8403-9b7a248344fe,8b768b57-4144-449c-b071-6e8f189493a4,2024-04-22,2025-04-21,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
e835ab7a-5a36-425e-a2ca-3242877b3bb8,33699f28-cce3-4195-9586-f21ebbaad1b7,2023-06-14,2024-06-13,,,,300,5,25,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
4b57e0cb-c4e3-4de4-ab74-79fed5e97274,2480c971-b623-452a-b5d8-f8eb1be66f6f,2024-04-24,2025-04-24,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
c8abfecc-8dae-4974-9c2e-e726b6912939,41454eb0-552c-4415-93e6-68188fc329e2,2023-05-10,2024-05-09,,,,300,15,15,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
06060234-47d9-40c3-9618-b808b8e89aa7,2be23925-ff1d-4489-a15c-682eb14131a5,2024-01-10,2025-01-09,,,,300,-67,97,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
a5939fdb-e909-499c-8bdd-72c9071dc90b,90a556b9-3cfc-408a-b7b3-b36eec1ffa7f,2023-06-20,2024-06-19,,,,300,30,0,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
2767d5f1-dd67-489e-bbaf-e7a134db6172,58ad8da1-a6b0-476e-bf53-d7431a639eb6,2023-09-19,2024-09-18,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
b84dac26-e5cd-4ae5-a527-391492b72579,,,,,,,,0,0,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
3b2974ff-eb09-425c-8df4-dd12c62d1721,ae1d495a-c300-4ac7-8050-ec83ee09419e,2023-09-01,2024-08-31,,,,300,20,10,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
b2a0f991-ad19-4629-9743-6fb66d222ad0,f10c8319-e4c8-47cb-bda8-b70f3300437b,2023-12-01,2024-11-30,,,,300,21,9,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
76dd12f8-649e-4abc-a105-530d5f753ee5,d199cbe9-afad-4723-b39b-7e75eb99ae18,2024-03-25,2025-03-24,,,,300,38,-8,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
ccf52a0e-db41-4a8c-853d-de422ee2cbc1,413b8e07-76e4-4df3-812f-d82ec0b0f2b0,2024-04-06,2025-05-07,,,,300,5,25,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
d4b5eb53-1e4b-4a1f-9335-95ab8b5cab8d,a7f47b2f-dfd6-4588-9566-e6cdf0d37e62,2024-05-08,2025-05-08,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
31788b61-f2e6-4659-9ddd-b3220ee0b7e0,41454eb0-552c-4415-93e6-68188fc329e2,2024-05-09,2025-05-09,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
d71a2323-050d-49fb-80ba-6d9e2e47d92f,4df753f6-8c2c-44cf-b2f8-1fd07d127503,2024-04-22,2025-05-14,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
1f4cb062-5766-409e-bd61-d40050520428,1594f4c0-fb86-41a0-a5ea-6a9761026438,2024-05-13,2025-05-14,,,,300,21,9,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
43263fe4-7007-48f2-b5a4-1e96f3e846f1,bfc3a6ec-25b2-4dbe-8d14-ee68da44e02c,2024-05-15,2025-05-15,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
bf4e5f5e-7ff3-416b-a1ff-51322b3b80c2,56f36aa0-cba9-4c54-9a6a-bec57800695b,2024-05-15,2025-05-15,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
52d5b9e6-9deb-4de6-8498-f7336f5a58c7,8150640b-55a0-4443-9325-9573884de2f5,2024-05-21,2025-05-21,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
442bdbe4-4d70-4775-a5d8-c6dd4d2f0a6c,2db96a07-517b-4143-8036-1988c857367e,2024-05-21,2025-05-21,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
0c46fb14-f725-45e9-9235-077ef9e99488,6dd6885c-489e-45a1-9279-c6959c0420fe,2024-05-20,2025-05-21,,,,300,30,0,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
16f536d6-f7fd-4d2e-a314-1e0085691481,35cfaeb1-e46e-4faa-8581-bd87db1252c1,2024-05-20,2025-05-21,,,,300,27,3,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
f26781ff-2080-4378-b493-aec67e2b7e46,1c442a35-506c-41c0-8a8b-fac4a5787cc0,2024-05-20,2025-05-21,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
f9e6066f-b185-4aad-9d1d-9622d24f8b80,ce87348f-e82e-4647-bb77-3edcfb260e25,2024-05-27,2025-05-28,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
08af8608-12fe-45c9-a626-6616ce44049f,4c6affb4-80ae-4e55-8af2-992e5286f5db,2024-06-24,2025-07-07,,,,300,27,3,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
cbe02bf6-57ac-4d1f-b46e-d59fed477029,563c2b9c-8208-43df-bb8f-94096da5b17f,2024-05-31,2025-05-31,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
52b7d72a-d732-4a1b-8586-b2a4da0bd36c,d6c18a62-9986-42ad-b9fe-b55848aef389,2024-06-04,2025-06-04,,,,300,30,0,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
bd1c8544-00ca-433d-92c9-067f8a845d08,c2aff27c-37f2-4782-9e65-8849a1d92b54,2024-06-04,2025-06-04,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
4bfd8ebd-8eec-48b5-82d2-66763b2dcf06,549ae8ee-e9e5-440e-9226-e7da5e5948d9,2024-06-05,2025-06-05,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
0baac1ce-d52f-4ab5-84d9-f38f89725e33,03f7b959-9005-41f4-8244-575b141c0245,2024-06-05,2025-06-05,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
f26ee57c-c349-42ea-bbf6-70187dcb5457,1fa86504-6302-4125-b056-929b4910c252,2024-06-05,2025-06-05,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
5cf6a336-5d45-4587-8f1d-fd2e06c3646e,df4198e5-3599-4fa9-8658-a95050bed8ee,2024-06-05,2025-06-05,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
eabcceda-25ad-4636-acf1-57db7b80c310,b755ec89-0784-400e-9de6-1906b531622e,2024-06-08,2025-06-08,,,,300,5,25,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
318f7bd6-2829-4a8b-9838-20322929999b,33699f28-cce3-4195-9586-f21ebbaad1b7,2025-06-23,2025-07-04,,,,225,0,22,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
1cbba51d-713c-4b4e-bd49-6e5420c55d92,7597f16b-12e0-4ec6-a508-f75277204eb7,2024-06-17,2025-06-17,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
e4915acd-d45a-4a1e-8a6a-e37d60b8e83f,7ef9297b-ec4f-4e7e-873c-5a717042abd4,2024-06-19,2025-06-19,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
4c9fd1ce-a634-45e2-8075-c94d8ff245c6,7b9cd134-0206-4690-b2f8-06f7b6020854,2024-06-19,2025-06-19,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
1e9e4a55-0325-4218-b97a-f69effc3de9f,d5acdf8a-d27e-4784-9247-7d9581578d21,2024-06-19,2025-06-19,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
97999e4c-a014-4bd5-a402-399eafa0eb7f,90a556b9-3cfc-408a-b7b3-b36eec1ffa7f,2024-06-19,2025-06-19,,,,300,25,5,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
901a5788-d1ce-48ab-b810-3442f7cb3f3e,b64b2a42-812b-4947-baeb-ac5e2e0b8aca,2024-07-02,2025-07-02,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
a96d087d-d599-45cf-9dea-bed546911bff,2a7d19ff-e42e-4b32-bb18-a5a79492e2e2,2024-07-04,2025-07-04,,,,300,17,13,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
b49de100-acf7-4da4-8ae7-44aea6732416,0c016f3f-b1a8-41b6-98c0-d454b8a96cee,2024-07-16,2025-07-16,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
1af2502c-95a5-40be-9f87-617bdf589203,92c2bbf8-1f4d-46c8-bbc6-f0921cfc0e4e,2024-07-17,2025-07-17,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
27bf2544-2f91-4d97-8980-5b6c4fc17e51,1edf275e-3e1e-4b76-991b-d613b37092cd,2024-07-18,2025-07-18,,,,300,8,22,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
981558b1-3dce-4f3d-b40b-1510391a7d54,15f2158b-3516-47a6-933f-f092176f3cd5,2024-07-19,2025-07-19,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
34d96174-b6d1-454f-ba69-4d44bec03eea,4967318a-8b3f-4ef8-8f22-2f05e03b0a0c,2024-07-30,2025-07-30,,,,300,10,20,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
e64234eb-5577-4035-83fb-5cdd4d2827f1,bc7998e9-4c38-4eff-86dc-013e60bb4cd4,2024-07-31,2025-07-31,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
f2d2124b-7415-4186-a520-1610268fbf9b,28162dd1-ac70-473d-b75e-b8152194bb09,2024-08-06,2025-08-06,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
95841ba8-4810-4202-ac70-31bc8468708d,d721c026-76ba-429d-8201-f400048542ba,2024-08-23,2025-08-23,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
fa55711b-42e1-45b3-b093-39a239e8c147,232d08a5-20af-4558-80a8-f91f0a50563d,2024-08-05,2025-08-26,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
8efe6f8a-d201-451a-a78d-5bde7048bccc,3d9b1531-8b2c-48d8-a041-a6659c9db1d2,2024-08-26,2025-08-26,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
13924bce-c525-45a1-856c-296eba618b45,f72191de-e634-450b-96bc-3d3b52e868a7,2024-08-19,2025-08-26,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
5dd05506-5e15-46de-be93-a5bda0b9bc37,7b5677de-16f1-4eb4-a249-129185b01779,2024-08-05,2025-08-26,,,,300,24,6,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
f939cee8-5e30-4da6-a96c-2e137e87e9f6,2b8a3a51-9b66-4c10-aff2-1b638635cbbe,2024-08-05,2025-08-26,,,,300,30,0,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
434ebbe1-cec9-47ee-a571-027a1fba6f72,feb1bfbd-a38a-451c-a3d4-aba5d1dfaa36,2024-08-26,2025-08-26,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
79c93534-31f7-43db-898c-7c71486d068e,f5171882-0b29-4a3b-a06d-7c48e9007b3b,2024-06-24,2025-08-26,,,,300,10,20,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
fb19a4bd-9699-4302-a90c-b673ed172f1b,a1c67c3f-9a81-4572-9b8f-c6f8ef956644,2024-07-01,2025-08-26,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
82c792c9-2615-4fd7-9b6a-906ce13886bb,79000e35-6501-4806-a5af-3929867add0a,2024-07-29,2025-08-26,,,,300,5,25,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
08f707ef-0ce8-4d2d-8207-a38fef8d4917,c523e7b0-bee7-4af5-9178-531e2aa93b30,2024-07-29,2025-08-26,,,,300,12,18,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
bd0746eb-53eb-4ade-a5af-54c91abf51a9,ee574932-0de9-4a5f-8548-fa9fd96f65df,2024-08-31,2025-08-31,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
03c5a50c-5668-4bfa-8a76-f09ae8aa0ca9,ae1d495a-c300-4ac7-8050-ec83ee09419e,2024-08-31,2025-08-31,,,,300,5,25,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
bc27cabf-0121-4cb7-869f-d77df1415078,ec508ead-163b-49cb-8e8b-4aa9598243e5,2024-09-02,2025-09-02,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
da1ad864-7f73-4933-9896-5a3bf2f14951,b27c9edc-072c-4624-85bb-125a416ba7f2,2024-09-02,2025-09-02,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
f66d0917-0197-4dcd-9c9a-b2f26743182a,f902e34b-c7f3-4d8e-95a8-8fb5ff5afa10,2024-09-04,2025-09-04,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
978caa1f-9a39-4f61-81de-a6542f153cb3,80940a1a-19c7-4995-ab6b-664de0dfe98f,2024-09-04,2025-09-04,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
ab8aef6a-f0d7-4f72-ab63-d3faab784912,f982bdda-ee0a-4f4b-8c16-9903514cb39b,2024-09-11,2025-09-11,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
2d2a7864-c345-45a8-8426-48ee58690381,2c9242c8-0803-40db-ba27-d1637c018242,2024-09-18,2025-09-18,,,,300,29,1,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
5dda2068-44ba-458b-b3a9-1164ee756bcb,58ad8da1-a6b0-476e-bf53-d7431a639eb6,2024-09-18,2025-09-18,,,,300,30,0,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
a93d0258-eed1-4bd2-9025-320b2f50fe29,001f04f0-beaf-4098-bcb0-b048374ce32f,2024-09-16,2025-09-19,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
4e920224-2313-42d8-b691-903d5062434e,4d9c09cf-ea7b-4ad9-8a95-a14f8946beb2,2024-09-16,2025-09-19,,,,300,15,15,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
5ae863b2-2def-4e02-850f-28cb61eba8c4,60edc53c-93b6-4509-b83f-681f5daa8b15,2024-09-27,2025-09-27,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
e56226a6-9491-4436-9413-f3428be20760,212080dd-bf5b-40ce-a000-a379bcbe2073,2024-10-02,2025-10-02,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
52a90ee1-0efc-4a24-9860-ae177ca3a057,bc340daa-a6ef-42c7-b5de-38fb35844040,2024-10-02,2025-10-02,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
b0b19a62-e86e-4654-bc14-f956abf20f6e,4bc0ce79-c62e-47cc-8aad-da862f2cf10d,2024-10-02,2025-10-02,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
e4497298-d03f-499b-a03d-8be56f4270b2,d1634c96-5df7-47b5-b145-f362b054673c,2024-10-02,2025-10-02,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
5220b500-7fc9-4fb4-bedb-7ad1b6e97083,27993847-9fba-4a48-8bc3-fcce03580e52,2024-10-03,2025-10-03,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
8d553708-48e0-4771-94a9-268c8d564d00,d9821cd7-6b79-4af8-abd4-d6094ae055ab,2024-10-05,2025-10-05,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
4dd56dca-3fff-43ff-904e-43fc6848c47a,8f7f08c9-5b8d-47c4-900a-b4c167181ac4,2024-10-07,2025-10-07,,,,300,30,0,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
5fee7ff9-2f9b-4e21-8b7e-af6d1f71b393,de47c0e2-1a03-46cb-9d6c-9d0540703534,2024-10-08,2025-10-08,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
3c49a0c5-dd36-4293-bf06-7e2c2250ce10,3b9f4170-ee8d-43e9-bbeb-14b8e056bac5,2024-10-09,2025-10-09,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
5dc77a11-532e-407f-ac50-a39d3f12f932,e6944284-6701-492a-9a59-8f89ed9e778d,2024-10-09,2025-10-09,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
2696389f-26d9-4fe5-8e0f-b1b15311e283,51729047-d90a-4b0f-9a48-715c40979bc4,2024-10-15,2025-10-15,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
fe9e5271-13f0-4fb0-b558-b3b52b8363a4,68a652d8-ed12-40f8-949f-4e59f53fac71,2024-10-15,2025-10-15,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
26c0cb84-9e48-4e34-9c37-c699a0f75a51,e198ca4d-1a11-4aac-bbd6-01e1355d0b3a,2024-10-15,2025-10-15,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
f2453779-88d9-4b97-840b-bd7436fdb8c3,dd9f1e21-2284-4cb7-b6dc-9fb6c2f9a658,2024-10-16,2025-10-16,,,,300,12,18,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
fdc9e5d4-9ef8-48ae-81cc-01ca9360781b,53232d18-902f-49ad-a28d-df78b5fca914,2024-10-16,2025-10-16,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
70399990-8544-4101-a89a-162a368090cd,8e1a92c4-8f9d-4384-a36c-d71755da54e3,2024-10-16,2025-10-16,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
3ecf718a-8afc-494e-9c94-128f69d1dc35,e406a7ac-1bf8-49bc-9909-04ad863868bf,2024-10-16,2025-10-16,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
d7f7a7d6-4a0f-4290-880a-ffe8dae95796,9734853f-4956-467b-9217-536015ee1a3d,2024-10-22,2025-10-22,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
381d3b1a-fbc2-47df-bafa-470a5982f10a,567f7cf4-ece5-4d1f-8dbe-805a0e4c81e4,2024-10-14,2025-10-22,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
725b2828-02e2-4ff9-8dc9-99196ee418a8,e3a505eb-d220-42fd-be38-ee59a23d78eb,2024-10-14,2025-10-22,,,,300,14,16,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
8d3ccbcd-a240-47ce-8e72-93143e3629f0,4fdf9246-4eec-4fbe-9d40-8d41a1335b5d,2024-10-23,2025-10-23,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
24acf087-419a-422d-960c-2a6510effeff,bed94071-eab9-4e38-bdb2-100766987276,2024-10-29,2025-10-29,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
b87e25be-67b8-46bd-9c8d-ec193ba3dc05,aeea7aa6-5dd3-41b4-96b9-70ccd969ccf5,2024-10-29,2025-10-29,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
0fc5a8e2-ee8a-4b13-9192-0203cfbb0ab4,455db50c-aacf-4dfc-96a4-93ff2140370a,2024-11-03,2025-11-03,,,,300,15,15,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
6b285e74-5f83-4866-b2f5-edf5e9e1e76d,e33b16f0-5cbe-4ecf-b040-8d825d3df097,2024-11-03,2025-11-03,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
079ec39a-5d40-4f4a-b19b-7c5165dcf53a,e24224aa-dfc0-4e01-9952-e301d328efa5,2024-11-03,2025-11-03,,,,300,21,9,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
357ed22f-37e0-477b-ac8d-fbafa77f72f6,16315db9-6aef-42a4-a85b-e4b2613abbf8,2024-11-05,2025-11-05,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
f7f23d22-8f03-4f9b-9be0-4084a53e540d,b412f483-60d6-44a6-a485-ea6cb098dd97,2024-11-05,2025-11-05,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
182aec24-fd61-42b4-b90d-bb9e56f874de,9dc771ff-193b-41b4-a336-37b7645e7cdd,2024-11-05,2025-11-05,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
73bb88e0-665e-43cb-8a06-d1196154c9e0,bc93e384-afc9-42f4-b8af-5e2e6c4b9275,2024-11-06,2025-11-06,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
ca7fc541-8ffe-4050-ae6b-6c2fc64280d6,e8b3b1f8-4943-435e-b3b6-0278dd24ce9f,2024-11-08,2025-11-08,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
38073871-8542-486e-9752-0981d514dbd7,81426015-035f-420e-b4f0-36422ec6fd6b,2024-11-11,2025-11-11,,,,300,22,8,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
910d9c3a-3d2a-4dff-bb6a-c3a03faa7610,e8dbf5b1-c62d-4e7a-acb6-34e6b63ea24e,2024-11-12,2025-11-12,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
f231d72e-7204-44f0-9cbb-14fd99f1bf01,22772011-b44b-4870-90c2-770ee1d1c668,2024-11-18,2025-11-19,,,,300,12,18,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
50f81b96-da0e-4680-97ef-1a6d62147ec1,e229f3d9-ab9a-405a-86cc-8c6e3467497c,2024-11-20,2025-11-20,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
f1ee244e-cff8-4425-bba2-ec4447ecd9b9,88d62716-6476-48b0-9ded-1de427df566e,2024-11-20,2025-11-20,,,,300,0,30,,,2026-03-30T19:04:53+00:00,2026-03-30T19:04:53+00:00
