id,pessoa_id,contrato_id,periodo_aquisitivo_id,periodo_inicio,periodo_fim,duracao_dias,valor_recesso,mes_ano_referencia,status,observacoes,comentario_gestor,comentario_rh,aprovado_gestor_em,aprovado_rh_em,created_at,updated_at,pagamento_gerado,motivo_reprovacao
873faee0-6702-46b5-a09a-6111792d37f4,bc340daa-a6ef-42c7-b5de-38fb35844040,,ff6f696c-546b-4828-bb82-b0720686a6c6,2024-08-09,2024-08-09,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
38d779d0-8ff3-469c-950a-6b9a4a8a2a00,22de8d58-0c90-4282-97f6-7e1bd3448d4b,,9307930b-cb7b-42cc-a767-47bc57d7a915,2024-08-19,2024-08-30,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
e9eed7b7-9d89-4a6e-9617-f2945945a50f,2a7d19ff-e42e-4b32-bb18-a5a79492e2e2,,2e63def7-5cf0-4de8-b107-b8235f3bf7d4,2024-08-16,2024-08-16,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
e3aa36f0-e3d0-4061-9afc-3780bdae61d8,aeea7aa6-5dd3-41b4-96b9-70ccd969ccf5,,30b513f2-049a-4615-97ef-6471d378a7a3,2024-08-09,2024-08-09,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
df2c1540-8bb6-40e6-a8fc-d8a802dc8756,7b9cd134-0206-4690-b2f8-06f7b6020854,,5215c54a-3692-41f5-ab30-00ab7cc6321b,2024-08-08,2024-08-08,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
2211f9d6-3b45-4d1e-a234-147a938a85b5,8308c9cc-81ce-4907-8c5f-ab42ac6cd368,,238a3189-a9c9-421d-86fc-e63474397ba9,2024-09-06,2024-09-15,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
eb640706-645a-4b5d-9b0f-ebc651060eff,c2aff27c-37f2-4782-9e65-8849a1d92b54,,d111f517-33ac-4c63-9101-1ae8f5e39c3e,2024-08-26,2024-09-13,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
64b06e46-affe-44f3-bddb-a72571cdd64f,c2aff27c-37f2-4782-9e65-8849a1d92b54,,cb9fbd84-274e-4e37-9b57-95ded9d2a17f,2024-09-16,2024-09-16,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
a760656a-f313-4ce0-95fd-db88e81ca2e6,c2aff27c-37f2-4782-9e65-8849a1d92b54,,cb9fbd84-274e-4e37-9b57-95ded9d2a17f,2024-09-17,2024-09-17,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
cf39f81f-b24d-4fdf-8201-745df35b3d6a,33699f28-cce3-4195-9586-f21ebbaad1b7,,68cfda12-c09b-41e3-9ddb-058eb0a5224f,2024-09-19,2024-09-19,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
05c3c814-8bd4-4f9a-a683-104cd0d8cda7,33699f28-cce3-4195-9586-f21ebbaad1b7,,68cfda12-c09b-41e3-9ddb-058eb0a5224f,2024-09-20,2024-09-20,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
229c5d75-31bc-4f90-986b-b426cdc4138f,90a556b9-3cfc-408a-b7b3-b36eec1ffa7f,,c2f43a35-14e2-4b41-a12a-0d7e668c7140,2024-08-15,2024-08-15,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
a0001a73-eb39-4f0b-9900-a7d73b394733,90a556b9-3cfc-408a-b7b3-b36eec1ffa7f,,c2f43a35-14e2-4b41-a12a-0d7e668c7140,2024-08-16,2024-08-16,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
d3a51170-880b-428d-893f-6a5ccc7a1bed,455db50c-aacf-4dfc-96a4-93ff2140370a,,2126ee29-89a7-4dcc-b9a4-2fd938fdcf22,2024-08-16,2024-08-16,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
c29d126a-84a1-4813-b396-8dc5e6e15ad6,3f609088-deff-498d-a406-6a25cffb232f,,df7bd59b-d493-4fb4-a94a-765183249dcf,2024-08-09,2024-08-09,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
0698673d-1e1b-478b-b449-abfc899094d9,16315db9-6aef-42a4-a85b-e4b2613abbf8,,4bd8cfc9-d918-461d-88e7-069b4ba2fd23,2024-09-06,2024-09-06,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
42eee015-8db9-436b-94bb-1d2d314291d6,8b768b57-4144-449c-b071-6e8f189493a4,,,2024-08-13,2024-08-13,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
a4063291-12af-4561-9d64-f6aed5f46f01,d9821cd7-6b79-4af8-abd4-d6094ae055ab,,e1b098ad-cd96-4016-8b6c-85da43748f27,2024-08-23,2024-08-23,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
8aab790c-0640-43ba-acc8-03d8b5658cee,90a556b9-3cfc-408a-b7b3-b36eec1ffa7f,,,2024-09-04,2024-09-07,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
d861baf4-a85b-4df6-b5e7-2f86bcd14de9,90a556b9-3cfc-408a-b7b3-b36eec1ffa7f,,a5939fdb-e909-499c-8bdd-72c9071dc90b,2024-09-08,2024-09-18,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
9e3f52d5-cdcb-4c69-a78a-54f1e8ac7dd0,df4198e5-3599-4fa9-8658-a95050bed8ee,,96e4a838-c805-4186-a727-de2c437e4744,2024-09-16,2024-09-27,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
59d132f3-19bb-4c26-8c49-5a9babb332ef,df4198e5-3599-4fa9-8658-a95050bed8ee,,405b0a61-d4c2-4fd0-b98f-d7f520d2e668,2024-08-23,2024-08-23,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
f5e1436b-4192-4a77-a1fd-cee63565e6ec,df4198e5-3599-4fa9-8658-a95050bed8ee,,405b0a61-d4c2-4fd0-b98f-d7f520d2e668,2024-08-30,2024-08-30,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
67d6a62a-67ae-4ab5-9a07-d6f4cd22e51d,8b768b57-4144-449c-b071-6e8f189493a4,,,2024-08-16,2024-08-16,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
1e00103e-f818-4ad6-ac1e-8318b8963a36,4c6affb4-80ae-4e55-8af2-992e5286f5db,,c9f0868d-4797-433d-824c-deda83e037cb,2024-08-27,2024-08-27,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
527e4e93-f402-4911-92f4-e892e4ba9f4c,4c6affb4-80ae-4e55-8af2-992e5286f5db,,c9f0868d-4797-433d-824c-deda83e037cb,2024-09-03,2024-09-03,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
f09e7443-b9c8-4cda-9deb-19ecf9723c38,4c6affb4-80ae-4e55-8af2-992e5286f5db,,c9f0868d-4797-433d-824c-deda83e037cb,2024-09-04,2024-09-04,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
fdad5f78-4f11-4599-b2b2-511bf3305bce,0a5c61f7-8779-4702-ab29-bcce2d307320,,,2024-09-12,2024-09-12,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
3abb36be-6abe-40bb-b2fd-bee70e668d47,0a5c61f7-8779-4702-ab29-bcce2d307320,,,2024-09-13,2024-09-13,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
62af4416-5e3d-4372-9c42-d64a4ce77061,1edf275e-3e1e-4b76-991b-d613b37092cd,,445e24d0-0d6b-4853-87a7-8dc3a236bcf5,2024-08-19,2024-08-19,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
e727b859-4b8b-41e3-b490-a86bfa9ae3e4,e198ca4d-1a11-4aac-bbd6-01e1355d0b3a,,65c8dd8d-9951-43e8-9cac-b3194597f082,2024-09-13,2024-09-13,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
89de201f-2ad1-4a91-85f7-549630a4a5b5,e198ca4d-1a11-4aac-bbd6-01e1355d0b3a,,65c8dd8d-9951-43e8-9cac-b3194597f082,2024-09-27,2024-09-27,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
a58dbc8c-5b21-4709-812c-17546965dcbc,e198ca4d-1a11-4aac-bbd6-01e1355d0b3a,,65c8dd8d-9951-43e8-9cac-b3194597f082,2024-10-10,2024-10-10,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
b926afd4-e2b2-444c-8074-0ca6f6fdbc49,e198ca4d-1a11-4aac-bbd6-01e1355d0b3a,,65c8dd8d-9951-43e8-9cac-b3194597f082,2024-10-11,2024-10-11,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
cf5aadea-9cd5-4055-be38-ebf525cbbeb2,8b1831cc-b08e-4eda-a314-f8e409d50900,,,2024-10-14,2024-10-25,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
383d89b2-9377-4479-b7c1-1c24825e3e52,8b1831cc-b08e-4eda-a314-f8e409d50900,,,2024-12-16,2024-12-20,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
c9d91f47-646a-45f8-8d5c-4b86cc793310,ce9a43b6-8bd7-48f2-9548-617d150fd029,,b74db570-d307-44a4-8d28-7723ff0d21f0,2024-08-21,2024-08-21,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
976cbe79-7e29-4364-9653-f870eeeacffe,9d69529f-e986-4b6d-acd6-1da4ac555512,,1b353483-72d1-4903-94ca-f4c49ac5dfdf,2024-08-23,2024-08-23,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
ae9f6dbb-f90c-4259-8e02-1acf6c160f17,bb243bda-9fe2-4512-a21d-6dbb3e804550,,bcb66bde-f963-4b19-a581-c4585a68099a,2024-08-23,2024-08-23,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
1851e829-bbdf-46c3-83d8-5addeecff278,8f5ea22a-81cc-4094-90eb-7e734ed07b1b,,,2024-08-27,2024-08-27,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
b0c26fc4-43db-4de5-a0f6-7a04cd5b43da,d199cbe9-afad-4723-b39b-7e75eb99ae18,,,2024-08-27,2024-08-27,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
b2e0ede5-a24f-4775-bc8b-9a2322205b58,35cfaeb1-e46e-4faa-8581-bd87db1252c1,,,2024-09-09,2024-09-09,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
60a8705f-a894-45c4-96df-01029e53cde1,2c9242c8-0803-40db-ba27-d1637c018242,,97f79973-941b-4b8a-ae21-669eceb71ecb,2025-01-22,2025-02-07,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
f8e60b3c-26b7-4f8e-8082-3db03ca9e5ca,232d08a5-20af-4558-80a8-f91f0a50563d,,,2024-08-27,2024-08-27,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
1d2fd153-896c-4190-8ea2-76ce8d959d59,7ef9297b-ec4f-4e7e-873c-5a717042abd4,,,2024-06-13,2024-06-27,15,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
a5e5306a-20e0-4fbb-bfdc-2060d9139d0f,7ef9297b-ec4f-4e7e-873c-5a717042abd4,,da29f67c-871f-4b56-8ca7-a54f428c2cf7,2024-06-28,2024-06-28,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
7d6a2aef-b961-4fdf-b79d-6e0c76f58d24,d199cbe9-afad-4723-b39b-7e75eb99ae18,,,2024-09-03,2024-09-03,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
b390669b-cb46-41bd-99d3-91708c28f54c,7ef9297b-ec4f-4e7e-873c-5a717042abd4,,da29f67c-871f-4b56-8ca7-a54f428c2cf7,2024-08-27,2024-08-27,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
674b679d-77fa-45db-80a4-85449027f728,2be23925-ff1d-4489-a15c-682eb14131a5,,c35812c9-3eb4-409a-bdb6-d423a202a790,2024-09-05,2024-09-05,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
43133b19-b2d5-4def-aa96-96aaf71005d8,3f4491ca-1e9d-4bf0-97bc-8266b21e5607,,095babe9-48e4-4c78-bad5-d6cbce57f039,2024-09-03,2024-09-03,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
07dddad2-0c96-49c2-a981-57ce302f028b,13a52a9a-f4a7-4248-8980-e3d90fb5a04f,,83619df0-e63b-4de0-863c-cae5ecc71d5b,2024-09-30,2024-10-04,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
89fcd241-9b01-48c0-b357-57b6b3949ed0,bb243bda-9fe2-4512-a21d-6dbb3e804550,,bcb66bde-f963-4b19-a581-c4585a68099a,2024-09-05,2024-09-05,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
9d5c8a38-0e7d-4910-9549-7aa8b71cffe5,bb243bda-9fe2-4512-a21d-6dbb3e804550,,bcb66bde-f963-4b19-a581-c4585a68099a,2024-09-06,2024-09-06,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
3e52682a-7afe-4230-8470-3e423382ab84,bb243bda-9fe2-4512-a21d-6dbb3e804550,,bcb66bde-f963-4b19-a581-c4585a68099a,2024-09-09,2024-09-09,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
bfdf9e1b-114b-443a-abb9-e5cd06f3d2fe,e5a43741-013e-4f64-b1b9-78aa82092881,,eaa8c1db-b8a3-4249-bbf9-7c87f6c7586b,2024-09-13,2024-09-13,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
bb25de22-cb99-4760-8434-4f79120f77b0,e5a43741-013e-4f64-b1b9-78aa82092881,,eaa8c1db-b8a3-4249-bbf9-7c87f6c7586b,2024-09-16,2024-09-16,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
014f38ef-d4c2-40ff-bfb7-593e7f650a02,41454eb0-552c-4415-93e6-68188fc329e2,,15481f70-1378-485d-a3ba-6a5fac75a277,2024-09-06,2024-09-06,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
9b24cfcf-79e0-46d0-9110-96647d53edbf,8b1831cc-b08e-4eda-a314-f8e409d50900,,9e6381b4-a0a1-45ec-8de2-58883945aff4,2024-10-11,2024-10-11,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
00fc7978-6909-4134-be09-f8fc94c34dba,8b1831cc-b08e-4eda-a314-f8e409d50900,,9e6381b4-a0a1-45ec-8de2-58883945aff4,2024-09-09,2024-09-09,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
0dffa796-e5d7-494c-8663-c5567bfc6b12,8b1831cc-b08e-4eda-a314-f8e409d50900,,9e6381b4-a0a1-45ec-8de2-58883945aff4,2024-09-10,2024-09-10,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
06555bd1-2415-4150-94f2-ceaec7535c2f,80940a1a-19c7-4995-ab6b-664de0dfe98f,,8b689f82-b796-47c8-b101-bac96e765526,2024-09-12,2024-09-12,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
efbe14dd-b538-448f-9761-3fe36561aea2,d5599357-16cd-4243-bf53-9e02bcc05e9d,,,2024-09-19,2024-09-19,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
f7b94a5b-1a11-4cfa-9470-4dce25c0ab22,d5599357-16cd-4243-bf53-9e02bcc05e9d,,,2024-09-20,2024-09-20,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
5c4774c3-5b2d-4196-afaf-eb8624042498,bba8e787-cff8-4224-a92b-9c3d3a467e37,,9c4b19cd-88e1-46cb-8242-693d2d85d560,2024-09-16,2024-09-16,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
22df2d36-e830-4b7b-bdfd-19894c01f23c,bba8e787-cff8-4224-a92b-9c3d3a467e37,,9c4b19cd-88e1-46cb-8242-693d2d85d560,2024-09-17,2024-09-17,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
c668b0f1-385a-4e84-9848-81595b960348,d19ded7d-21b7-4488-b58a-9a7b59780049,,,2024-09-06,2024-09-06,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
f66ea522-1a1b-4b90-b9b1-383686da7322,4a43c54c-0bd4-4743-8acb-efda552cee7f,,bfc613e3-7e75-47cf-809a-f42400906514,2024-09-27,2024-09-27,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
df9c8b57-572a-4bba-87a0-e8e7d37c1913,4a43c54c-0bd4-4743-8acb-efda552cee7f,,1ef181f8-0dd6-492f-a495-ecfc30be1452,2024-10-07,2024-10-11,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
9c278179-f6ce-47e0-b034-10b9dced02c8,f10c8319-e4c8-47cb-bda8-b70f3300437b,,d9974730-3c3f-4242-a0ae-aaeec3d41678,2024-09-06,2024-09-06,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
1dec219e-22f2-42c7-9a6a-05fb17dcafa8,ae1d495a-c300-4ac7-8050-ec83ee09419e,,cfba5c39-6947-40ef-a98d-72a4c23252d7,2024-09-09,2024-09-09,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
9aa98a43-98a7-4380-bb37-ea4c238eaa50,79000e35-6501-4806-a5af-3929867add0a,,,2024-09-12,2024-09-12,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
8a52d0db-5c92-40ba-bf53-5e4472fa4ea5,a0444794-3dea-4d85-8b78-76b8875ce91f,,4b27197b-b637-4afa-aedb-0baad84cd03b,2024-09-12,2024-09-12,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
41e97182-dfc6-40f6-9a94-3b287852f433,a0444794-3dea-4d85-8b78-76b8875ce91f,,4b27197b-b637-4afa-aedb-0baad84cd03b,2024-09-11,2024-09-11,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
7ed4b3b7-1441-4b7c-ba53-c3a87c11a415,233adca9-166b-4021-af29-024bdf4a4eae,,a8a8d196-300b-4c82-9f08-043d118f7869,2024-08-29,2024-08-29,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
37751a21-ffe6-4c3c-a24f-a1d610ee1890,4df753f6-8c2c-44cf-b2f8-1fd07d127503,,,2024-09-13,2024-09-13,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
d5593354-7455-4310-9113-0129091f8fa6,2c9242c8-0803-40db-ba27-d1637c018242,,ff143450-22a9-4df3-b4b3-2cdd273470d5,2024-09-20,2024-09-20,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
325385bc-3f38-4167-a5c2-e7d273ad6e3c,2a7d19ff-e42e-4b32-bb18-a5a79492e2e2,,2e63def7-5cf0-4de8-b107-b8235f3bf7d4,2024-09-13,2024-09-13,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
89c82703-8ab7-491d-85cb-478d8d2075e9,2a7d19ff-e42e-4b32-bb18-a5a79492e2e2,,2e63def7-5cf0-4de8-b107-b8235f3bf7d4,2024-09-16,2024-09-16,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
f8a6d072-315e-48ed-bc45-70f24db05de6,ce87348f-e82e-4647-bb77-3edcfb260e25,,,2024-10-01,2024-10-01,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
35fa49ef-75e2-4fe7-9773-d86386726dfd,212080dd-bf5b-40ce-a000-a379bcbe2073,,4be11edb-75fb-4a1d-a609-5fa021b1a8e9,2024-09-17,2024-09-17,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
29c60770-3e14-48dd-bb13-cb09205d7985,9f492dc9-9a2e-49d0-b6ce-befa30592587,,9e1105c1-7c65-4302-920a-533f9e2d7b3b,2024-09-13,2024-09-13,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
6ee41ffd-08b4-4fd6-a3a7-7310fa499289,232d08a5-20af-4558-80a8-f91f0a50563d,,,2024-09-26,2024-09-26,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
d41562bb-ea09-4b57-b95f-ec8648ba6610,d9821cd7-6b79-4af8-abd4-d6094ae055ab,,e1b098ad-cd96-4016-8b6c-85da43748f27,2024-10-10,2024-10-10,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
8cd40a9b-1123-486e-bc09-f7de79ddfe0c,3f4491ca-1e9d-4bf0-97bc-8266b21e5607,,f87830ac-730c-43ef-8603-ccdf2c2392a6,2024-10-14,2024-10-18,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
4e9f45e3-421d-43e7-9a63-6c439da81c32,3f4491ca-1e9d-4bf0-97bc-8266b21e5607,,095babe9-48e4-4c78-bad5-d6cbce57f039,2024-10-21,2024-10-21,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
07301c92-473a-4fb1-9ef2-1469b1929dea,3f4491ca-1e9d-4bf0-97bc-8266b21e5607,,095babe9-48e4-4c78-bad5-d6cbce57f039,2024-10-22,2024-10-22,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
4230b2e9-34bd-474c-9189-f2325f884b39,46d0df03-7246-4ce4-9ee3-821d15001e50,,d9e8cf75-ef9e-46c4-98e2-122b2529dd7d,2024-09-02,2024-09-02,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
78f05f5a-e450-43f1-b323-5426cb4b5d76,46d0df03-7246-4ce4-9ee3-821d15001e50,,d9e8cf75-ef9e-46c4-98e2-122b2529dd7d,2024-09-16,2024-09-16,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
d2d5d86c-6719-4f44-99b1-26e483d8c94e,ab5773d3-51c8-4722-ac3e-e5b6ec028945,,,2024-09-12,2024-09-12,,,,Pendente,"Comprovante apenas da parte da manhã, mas fiquei o dia todo off, devido a deslocamento, pois se trata de um exame em outra cidade, devido à cobertura do plano SulAmérica.",,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
09887dc6-a404-4168-b292-d26b60b6d37f,4225726a-60f4-4a4e-941e-9d5969d19cab,,0c6359e5-f5b1-424f-a939-3db405df4df0,2024-11-04,2024-11-19,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
b9ade0b1-086b-4a57-99b6-e964fa01c4fa,d6c18a62-9986-42ad-b9fe-b55848aef389,,56c5dfcc-ad2c-445a-91cc-14c030775c98,2024-12-10,2024-12-10,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
6ef8a9d9-f626-4f43-a4dc-d26d3c423e34,d19ded7d-21b7-4488-b58a-9a7b59780049,,,2024-09-20,2024-09-20,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
13a3e4f7-eb3f-425e-9b48-8efa709911f6,d6c18a62-9986-42ad-b9fe-b55848aef389,,56c5dfcc-ad2c-445a-91cc-14c030775c98,2024-12-09,2024-12-09,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
a70cbcfb-e327-41c1-9d13-4f2e2ccdad21,6dd6885c-489e-45a1-9279-c6959c0420fe,,,2024-07-04,2024-07-04,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
4c6ad3d2-f218-478d-a738-e4bc306bab7e,6dd6885c-489e-45a1-9279-c6959c0420fe,,,2024-09-05,2024-09-05,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
1afd0dea-78bf-4907-99d2-996140036db6,6dd6885c-489e-45a1-9279-c6959c0420fe,,,2024-09-09,2024-09-09,,,,Aprovado_RH,,,,,,2026-03-30T19:04:52+00:00,2026-03-30T19:04:52+00:00,false,
